case_id,variant,granularity,container,frontend,tokenizer,token_count,char_count,compiled
case2_negation,full|compact,full,compact,natural,llama-2,67,143,"{""i"":""!START"",""e"":[{""d"":""act"",""v"":""hike"",""x"":""!START""}],""k"":[{""t"":""!rain"",""v"":""true"",""m"":""t+1""}],""a"":[{""x"":""!START"",""g"":""cards"",""l"":""indoor""}]}"
case2_negation,full|compact,full,compact,natural,qwen2.5,58,143,"{""i"":""!START"",""e"":[{""d"":""act"",""v"":""hike"",""x"":""!START""}],""k"":[{""t"":""!rain"",""v"":""true"",""m"":""t+1""}],""a"":[{""x"":""!START"",""g"":""cards"",""l"":""indoor""}]}"
case2_negation,full|compact,full,compact,natural,claude,58,143,"{""i"":""!START"",""e"":[{""d"":""act"",""v"":""hike"",""x"":""!START""}],""k"":[{""t"":""!rain"",""v"":""true"",""m"":""t+1""}],""a"":[{""x"":""!START"",""g"":""cards"",""l"":""indoor""}]}"
case2_negation,full|compact,full,compact,natural,gemini,60,143,"{""i"":""!START"",""e"":[{""d"":""act"",""v"":""hike"",""x"":""!START""}],""k"":[{""t"":""!rain"",""v"":""true"",""m"":""t+1""}],""a"":[{""x"":""!START"",""g"":""cards"",""l"":""indoor""}]}"
case3_detail,coarse|nested,coarse,nested,code,gpt-4o,21,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,coarse|nested,coarse,nested,code,gpt-3.5,20,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,coarse|nested,coarse,nested,code,llama-2,28,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,coarse|nested,coarse,nested,code,qwen2.5,20,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,coarse|nested,coarse,nested,code,claude,24,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,coarse|nested,coarse,nested,code,gemini,24,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,coarse|nested,coarse,nested,json,gpt-4o,29,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|nested,coarse,nested,json,gpt-3.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|nested,coarse,nested,json,llama-2,34,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|nested,coarse,nested,json,qwen2.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|nested,coarse,nested,json,claude,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|nested,coarse,nested,json,gemini,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|nested,coarse,nested,natural,gpt-4o,15,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,coarse|nested,coarse,nested,natural,gpt-3.5,14,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,coarse|nested,coarse,nested,natural,llama-2,20,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,coarse|nested,coarse,nested,natural,qwen2.5,14,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,coarse|nested,coarse,nested,natural,claude,17,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,coarse|nested,coarse,nested,natural,gemini,16,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,coarse|flat,coarse,flat,code,gpt-4o,29,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,code,gpt-3.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,code,llama-2,34,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,code,qwen2.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,code,claude,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,code,gemini,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,json,gpt-4o,29,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,json,gpt-3.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,json,llama-2,34,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,json,qwen2.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,json,claude,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,json,gemini,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,natural,gpt-4o,29,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,natural,gpt-3.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,natural,llama-2,34,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,natural,qwen2.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,natural,claude,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|flat,coarse,flat,natural,gemini,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,coarse|compact,coarse,compact,code,gpt-4o,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,code,gpt-3.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,code,llama-2,54,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,code,qwen2.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,code,claude,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,code,gemini,47,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,json,gpt-4o,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,json,gpt-3.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,json,llama-2,54,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,json,qwen2.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,json,claude,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,json,gemini,47,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,natural,gpt-4o,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,natural,gpt-3.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,natural,llama-2,54,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,natural,qwen2.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,natural,claude,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,coarse|compact,coarse,compact,natural,gemini,47,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|nested,medium,nested,code,gpt-4o,21,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,medium|nested,medium,nested,code,gpt-3.5,20,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,medium|nested,medium,nested,code,llama-2,28,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,medium|nested,medium,nested,code,qwen2.5,20,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,medium|nested,medium,nested,code,claude,24,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,medium|nested,medium,nested,code,gemini,24,65,"translate(src=fr_rev_bold,tgt=shakespeare_en,style=archaic_heavy)"
case3_detail,medium|nested,medium,nested,json,gpt-4o,29,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|nested,medium,nested,json,gpt-3.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|nested,medium,nested,json,llama-2,34,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|nested,medium,nested,json,qwen2.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|nested,medium,nested,json,claude,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|nested,medium,nested,json,gemini,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|nested,medium,nested,natural,gpt-4o,15,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,medium|nested,medium,nested,natural,gpt-3.5,14,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,medium|nested,medium,nested,natural,llama-2,20,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,medium|nested,medium,nested,natural,qwen2.5,14,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,medium|nested,medium,nested,natural,claude,17,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,medium|nested,medium,nested,natural,gemini,16,53,"translate fr_rev_bold, shakespeare_en, archaic_heavy."
case3_detail,medium|flat,medium,flat,code,gpt-4o,29,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,code,gpt-3.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,code,llama-2,34,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,code,qwen2.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,code,claude,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,code,gemini,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,json,gpt-4o,29,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,json,gpt-3.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,json,llama-2,34,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,json,qwen2.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,json,claude,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,json,gemini,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,natural,gpt-4o,29,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,natural,gpt-3.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,natural,llama-2,34,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,natural,qwen2.5,27,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,natural,claude,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|flat,medium,flat,natural,gemini,28,90,"{""intent"":""!TRANSLATE"",""src"":""fr_rev_bold"",""tgt"":""shakespeare_en"",""style"":""archaic_heavy""}"
case3_detail,medium|compact,medium,compact,code,gpt-4o,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,code,gpt-3.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,code,llama-2,54,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,code,qwen2.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,code,claude,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,code,gemini,47,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,json,gpt-4o,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,json,gpt-3.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,json,llama-2,54,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,json,qwen2.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,json,claude,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,json,gemini,47,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,natural,gpt-4o,45,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,natural,gpt-3.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,natural,llama-2,54,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
case3_detail,medium|compact,medium,compact,natural,qwen2.5,42,121,"{""i"":""!TRANSLATE"",""e"":[{""d"":""src"",""v"":""fr_rev_bold""},{""d"":""tgt"",""v"":""shakespeare_en""},{""d"":""style"",""v"":""archaic_heavy""}]}"
